id,sentiment
2997,1
2998,0
2999,1
3000,0
3001,1
3002,1
3003,0
3004,0
3005,0
3006,1
3007,0
3008,0
3009,1
3010,1
3011,0
3012,0
3013,1
3014,0
3015,0
3016,1
3017,0
3018,1
3019,0
3020,1
3021,0
3022,0
3023,0
3024,0
3025,1
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,0
3034,1
3035,0
3036,0
3037,1
3038,1
3039,0
3040,0
3041,1
3042,1
3043,1
3044,1
3045,0
3046,0
3047,1
3048,1
3049,0
3050,0
3051,0
3052,1
3053,1
3054,0
3055,1
3056,0
3057,0
3058,0
3059,1
3060,1
3061,0
3062,0
3063,1
3064,1
3065,1
3066,1
3067,0
3068,1
3069,0
3070,1
3071,1
3072,1
3073,1
3074,0
3075,1
3076,0
3077,1
3078,1
3079,1
3080,0
3081,0
3082,1
3083,0
3084,0
3085,0
3086,1
3087,1
3088,0
3089,0
3090,0
3091,1
3092,1
3093,0
3094,1
3095,1
3096,1
3097,1
3098,0
3099,1
3100,0
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,1
3109,0
3110,1
3111,1
3112,1
3113,0
3114,1
3115,0
3116,0
3117,0
3118,1
3119,1
3120,1
3121,0
3122,0
3123,0
3124,0
3125,0
3126,0
3127,1
3128,1
3129,0
3130,0
3131,0
3132,1
3133,1
3134,1
3135,1
3136,0
3137,0
3138,1
3139,1
3140,1
3141,0
3142,1
3143,0
3144,0
3145,1
3146,1
3147,0
3148,0
3149,1
3150,0
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,0
3158,1
3159,0
3160,1
3161,0
3162,0
3163,1
3164,0
3165,1
3166,1
3167,1
3168,1
3169,1
3170,0
3171,1
3172,0
3173,1
3174,1
3175,1
3176,1
3177,0
3178,1
3179,0
3180,0
3181,1
3182,1
3183,1
3184,1
3185,1
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,1
3195,1
3196,0
3197,1
3198,1
3199,1
3200,0
3201,1
3202,0
3203,1
3204,1
3205,1
3206,0
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,1
3214,1
3215,0
3216,0
3217,1
3218,0
3219,1
3220,0
3221,1
3222,0
3223,0
3224,1
3225,0
3226,1
3227,1
3228,0
3229,0
3230,1
3231,1
3232,0
3233,0
3234,0
3235,1
3236,0
3237,1
3238,1
3239,1
3240,0
3241,0
3242,0
3243,1
3244,1
3245,1
3246,0
3247,1
3248,1
3249,1
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,1
3257,1
3258,0
3259,1
3260,1
3261,1
3262,0
3263,1
3264,1
3265,1
3266,0
3267,0
3268,0
3269,0
3270,1
3271,0
3272,1
3273,0
3274,1
3275,1
3276,1
3277,1
3278,0
3279,0
3280,0
3281,1
3282,0
3283,0
3284,1
3285,0
3286,0
3287,1
3288,1
3289,1
3290,0
3291,0
3292,1
3293,0
3294,1
3295,0
3296,1
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,1
3304,1
3305,0
3306,1
3307,0
3308,0
3309,1
3310,0
3311,0
3312,0
3313,1
3314,1
3315,0
3316,0
3317,1
3318,1
3319,0
3320,0
3321,0
3322,1
3323,1
3324,1
3325,0
3326,0
3327,0
3328,0
3329,0
3330,0
3331,1
3332,1
3333,0
3334,1
3335,1
3336,1
3337,1
3338,1
3339,0
3340,1
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,1
3349,1
3350,1
3351,0
3352,1
3353,1
3354,0
3355,0
3356,1
3357,0
3358,0
3359,1
3360,1
3361,0
3362,1
3363,0
3364,0
3365,1
3366,1
3367,1
3368,0
3369,0
3370,0
3371,0
3372,1
3373,1
3374,0
3375,1
3376,0
3377,1
3378,0
3379,1
3380,0
3381,1
3382,1
3383,0
3384,1
3385,1
3386,1
3387,1
3388,1
3389,0
3390,1
3391,1
3392,0
3393,0
3394,1
3395,1
3396,0
3397,0
3398,1
3399,0
3400,0
3401,1
3402,1
3403,1
3404,0
3405,1
3406,0
3407,1
3408,1
3409,1
3410,1
3411,0
3412,0
3413,0
3414,1
3415,1
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,1
3426,1
3427,1
3428,0
3429,0
3430,1
3431,0
3432,0
3433,1
3434,1
3435,0
3436,0
3437,1
3438,0
3439,0
3440,1
3441,0
3442,1
3443,1
3444,1
3445,0
3446,0
3447,1
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,1
3455,1
3456,1
3457,0
3458,1
3459,1
3460,1
3461,1
3462,1
3463,0
3464,1
3465,0
3466,0
3467,1
3468,1
3469,1
3470,1
3471,1
3472,0
3473,1
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,0
3481,1
3482,0
3483,0
3484,1
3485,0
3486,0
3487,0
3488,1
3489,0
3490,1
3491,1
3492,1
3493,0
3494,1
3495,1
3496,0
3497,1
3498,0
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,0
3507,1
3508,0
3509,0
3510,1
3511,1
3512,0
3513,0
3514,1
3515,1
3516,1
3517,1
3518,0
3519,0
3520,1
3521,1
3522,0
3523,0
3524,0
3525,1
3526,1
3527,0
3528,1
3529,1
3530,1
3531,1
3532,0
3533,1
3534,0
3535,0
3536,1
3537,1
3538,0
3539,0
3540,1
3541,0
3542,1
3543,1
3544,1
3545,0
3546,1
3547,1
3548,0
3549,0
3550,0
3551,1
3552,0
3553,1
3554,0
3555,1
3556,1
3557,1
3558,1
3559,0
3560,1
3561,1
3562,1
3563,1
3564,1
3565,0
3566,0
3567,0
3568,0
3569,1
3570,1
3571,1
3572,0
3573,0
3574,1
3575,0
3576,0
3577,1
3578,1
3579,0
3580,0
3581,0
3582,1
3583,1
3584,0
3585,1
3586,0
3587,0
3588,0
3589,1
3590,0
3591,0
3592,1
3593,1
3594,1
3595,0
3596,1
3597,1
3598,1
3599,0
3600,0
3601,0
3602,0
3603,1
3604,0
3605,1
3606,0
3607,0
3608,1
3609,0
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,0
3617,1
3618,0
3619,0
3620,1
3621,1
3622,0
3623,1
3624,1
3625,1
3626,0
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,0
3637,1
3638,1
3639,1
3640,1
3641,0
3642,0
3643,1
3644,0
3645,1
3646,1
3647,0
3648,1
3649,0
3650,1
3651,1
3652,1
3653,0
3654,1
3655,1
3656,0
3657,0
3658,1
3659,1
3660,0
3661,0
3662,0
3663,1
3664,0
3665,1
3666,1
3667,1
3668,1
3669,1
3670,0
3671,1
3672,1
3673,0
3674,0
3675,0
3676,0
3677,0
3678,1
3679,1
3680,0
3681,1
3682,0
3683,1
3684,1
3685,1
3686,0
3687,0
3688,1
3689,1
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,0
3697,0
3698,1
3699,1
3700,1
3701,1
3702,0
3703,0
3704,1
3705,0
3706,1
3707,1
3708,1
3709,1
3710,0
3711,1
3712,0
3713,0
3714,1
3715,1
3716,0
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,0
3724,1
3725,0
3726,1
3727,1
3728,0
3729,1
3730,1
3731,0
3732,0
3733,1
3734,1
3735,0
3736,1
3737,1
3738,1
3739,1
3740,1
3741,1
3742,0
3743,0
3744,1
3745,1
3746,0
3747,0
3748,0
3749,0
3750,0
3751,1
3752,1
3753,1
3754,1
3755,0
3756,0
3757,0
3758,0
3759,1
3760,0
3761,1
3762,1
3763,1
3764,1
3765,0
3766,1
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,0
3775,0
3776,1
3777,1
3778,1
3779,0
3780,0
3781,0
3782,1
3783,1
3784,1
3785,0
3786,1
3787,1
3788,1
3789,0
3790,0
3791,1
3792,1
3793,1
3794,0
3795,1
3796,1
3797,1
3798,1
3799,0
3800,1
3801,1
3802,0
3803,1
3804,1
3805,0
3806,1
3807,0
3808,0
3809,1
3810,1
3811,0
3812,1
3813,0
3814,1
3815,0
3816,0
3817,0
3818,1
3819,0
3820,0
3821,0
3822,1
3823,0
3824,1
3825,0
3826,1
3827,0
3828,1
3829,0
3830,0
3831,1
3832,0
3833,1
3834,0
3835,0
3836,0
3837,0
3838,1
3839,0
3840,0
3841,1
3842,1
3843,0
3844,0
3845,1
3846,0
3847,0
3848,0
3849,0
3850,1
3851,0
3852,0
3853,0
3854,0
3855,1
3856,1
3857,0
3858,0
3859,1
3860,0
3861,0
3862,0
3863,0
3864,0
3865,0
3866,1
3867,1
3868,1
3869,0
3870,0
3871,0
3872,0
3873,0
3874,1
3875,0
3876,0
3877,0
3878,1
3879,0
3880,0
3881,1
3882,1
3883,0
3884,0
3885,1
3886,1
3887,1
3888,0
3889,0
3890,0
3891,1
3892,0
3893,1
3894,0
3895,1
3896,0
3897,0
3898,1
3899,1
3900,0
3901,1
3902,1
3903,1
3904,0
3905,0
3906,0
3907,0
3908,0
3909,1
3910,1
3911,1
3912,1
3913,0
3914,0
3915,0
3916,0
3917,0
3918,0
3919,1
3920,1
3921,0
3922,0
3923,1
3924,1
3925,0
3926,0
3927,0
3928,0
3929,0
3930,1
3931,0
3932,0
3933,1
3934,1
3935,1
3936,0
3937,0
3938,0
3939,1
3940,0
3941,0
3942,0
3943,1
3944,1
3945,0
3946,0
3947,0
3948,1
3949,1
3950,1
3951,0
3952,1
3953,0
3954,0
3955,1
3956,1
3957,1
3958,1
3959,1
3960,0
3961,1
3962,0
3963,0
3964,1
3965,0
3966,1
3967,1
3968,0
3969,1
3970,0
3971,1
3972,1
3973,0
3974,0
3975,0
3976,0
3977,1
3978,0
3979,1
3980,0
3981,0
3982,1
3983,0
3984,0
3985,1
3986,1
3987,1
3988,1
3989,0
3990,0
3991,1
3992,1
3993,1
3994,1
3995,1
3996,0
3997,0
3998,0
3999,0
4000,0
4001,1
4002,0
4003,1
4004,1
4005,0
4006,1
4007,1
4008,1
4009,1
4010,1
4011,0
4012,0
4013,1
4014,1
4015,1
4016,0
4017,1
4018,1
4019,1
4020,1
4021,0
4022,0
4023,1
4024,1
4025,0
4026,0
4027,0
4028,1
4029,1
4030,1
4031,0
4032,1
4033,0
4034,0
4035,1
4036,0
4037,0
4038,1
4039,0
4040,0
4041,0
4042,1
4043,0
4044,1
4045,1
4046,1
4047,1
4048,1
4049,0
4050,0
4051,0
4052,1
4053,1
4054,1
4055,1
4056,1
4057,1
4058,1
4059,0
4060,0
4061,0
4062,1
4063,1
4064,1
4065,0
4066,1
4067,0
4068,0
4069,1
4070,0
4071,1
4072,1
4073,0
4074,0
4075,0
4076,1
4077,0
4078,0
4079,1
4080,1
4081,1
4082,1
4083,0
4084,0
4085,1
4086,0
4087,1
4088,1
4089,0
4090,0
4091,0
4092,0
4093,0
4094,0
4095,1
4096,1
4097,0
4098,0
4099,1
4100,0
4101,1
4102,1
4103,1
4104,0
4105,0
4106,0
4107,1
4108,1
4109,0
4110,1
4111,1
4112,1
4113,0
4114,1
4115,0
4116,1
4117,1
4118,0
4119,0
4120,0
4121,0
4122,1
4123,1
4124,1
4125,1
4126,1
4127,0
4128,1
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,1
4136,1
4137,1
4138,0
4139,1
4140,0
4141,0
4142,0
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,1
4154,1
4155,1
4156,1
4157,0
4158,0
4159,0
4160,0
4161,1
4162,0
4163,1
4164,0
4165,0
4166,1
4167,0
4168,1
4169,0
4170,1
4171,0
4172,1
4173,1
4174,1
4175,1
4176,0
4177,0
4178,0
4179,0
4180,0
4181,0
4182,1
4183,1
4184,0
4185,0
4186,0
4187,0
4188,0
4189,0
4190,1
4191,0
4192,1
4193,0
4194,0
4195,0
4196,0
4197,1
4198,1
4199,0
4200,0
4201,1
4202,0
4203,1
4204,1
4205,0
4206,1
4207,1
4208,0
4209,1
4210,0
4211,1
4212,0
4213,0
4214,1
4215,0
4216,1
4217,0
4218,0
4219,0
4220,0
4221,0
4222,1
4223,1
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,0
4231,0
4232,0
4233,0
4234,0
4235,0
4236,0
4237,1
4238,1
4239,0
4240,1
4241,1
4242,1
4243,1
4244,1
4245,0
4246,1
4247,0
4248,1
4249,0
4250,0
4251,1
4252,1
4253,0
4254,0
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,1
4262,0
4263,1
4264,1
4265,0
4266,0
4267,0
4268,1
4269,0
4270,0
4271,0
4272,1
4273,1
4274,1
4275,0
4276,1
4277,1
4278,1
4279,0
4280,0
4281,0
4282,1
4283,1
4284,1
4285,1
4286,0
4287,1
4288,0
4289,1
4290,0
4291,1
4292,1
4293,1
4294,0
4295,0
4296,0
4297,0
4298,1
4299,1
4300,0
4301,0
4302,1
4303,0
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,1
4312,0
4313,0
4314,1
4315,1
4316,0
4317,0
4318,1
4319,0
4320,0
4321,1
4322,0
4323,1
4324,1
4325,1
4326,1
4327,0
4328,1
4329,0
4330,1
4331,1
4332,1
4333,0
4334,1
4335,1
4336,1
4337,1
4338,1
4339,0
4340,1
4341,1
4342,1
4343,0
4344,1
4345,0
4346,0
4347,0
4348,0
4349,0
4350,1
4351,0
4352,0
4353,1
4354,0
4355,0
4356,0
4357,1
4358,1
4359,1
4360,1
4361,1
4362,1
4363,1
4364,0
4365,0
4366,1
4367,1
4368,0
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,0
4376,0
4377,1
4378,1
4379,0
4380,1
4381,0
4382,0
4383,1
4384,0
4385,0
4386,1
4387,1
4388,1
4389,0
4390,1
4391,1
4392,1
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,1
4400,0
4401,0
4402,0
4403,1
4404,1
4405,0
4406,0
4407,0
4408,1
4409,1
4410,1
4411,0
4412,0
4413,1
4414,1
4415,1
4416,0
4417,0
4418,0
4419,1
4420,0
4421,1
4422,0
4423,0
4424,0
4425,1
4426,0
4427,0
4428,0
4429,0
4430,0
4431,0
4432,0
4433,1
4434,0
4435,0
4436,0
4437,0
4438,1
4439,1
4440,1
4441,1
4442,0
4443,1
4444,1
4445,0
4446,1
4447,1
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,0
4455,1
4456,1
4457,1
4458,1
4459,0
4460,1
4461,1
4462,0
4463,0
4464,1
4465,0
4466,1
4467,1
4468,0
4469,1
4470,0
4471,1
4472,1
4473,1
4474,0
4475,1
4476,0
4477,0
4478,1
4479,1
4480,0
4481,0
4482,1
4483,1
4484,1
4485,1
4486,1
4487,0
4488,1
4489,1
4490,0
4491,1
4492,0
4493,0
4494,0
4495,0
4496,1
4497,1
4498,1
4499,1
4500,1
4501,1
4502,1
4503,1
4504,0
4505,0
4506,1
4507,0
4508,1
4509,0
4510,1
4511,1
4512,1
4513,1
4514,0
4515,0
4516,0
4517,1
4518,0
4519,0
4520,1
4521,1
4522,1
4523,0
4524,1
4525,0
4526,1
4527,0
4528,0
4529,1
4530,0
4531,0
4532,0
4533,1
4534,0
4535,0
4536,1
4537,1
4538,1
4539,1
4540,0
4541,0
4542,0
4543,0
4544,1
4545,1
4546,0
4547,0
4548,0
4549,0
4550,1
4551,0
4552,1
4553,1
4554,0
4555,1
4556,1
4557,1
4558,0
4559,1
4560,0
4561,1
4562,0
4563,1
4564,1
4565,0
4566,1
4567,0
4568,1
4569,0
4570,1
4571,0
4572,0
4573,1
4574,0
4575,1
4576,0
4577,0
4578,0
4579,1
4580,0
4581,1
4582,1
4583,1
4584,0
4585,1
4586,1
4587,1
4588,1
4589,1
4590,0
4591,1
4592,0
4593,1
4594,0
4595,1
4596,1
4597,0
4598,0
4599,1
4600,0
4601,0
4602,1
4603,1
4604,0
4605,0
4606,0
4607,1
4608,0
4609,1
4610,0
4611,0
4612,1
4613,1
4614,1
4615,1
4616,0
4617,0
4618,1
4619,0
4620,1
4621,0
4622,1
4623,1
4624,1
4625,0
4626,1
4627,1
4628,1
4629,1
4630,1
4631,0
4632,0
4633,1
4634,1
4635,1
4636,1
4637,0
4638,1
4639,0
4640,1
4641,0
4642,0
4643,0
4644,1
4645,1
4646,1
4647,0
4648,1
4649,0
4650,0
4651,1
4652,1
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,1
4664,0
4665,0
4666,0
4667,0
4668,0
4669,1
4670,0
4671,0
4672,1
4673,1
4674,1
4675,0
4676,0
4677,1
4678,1
4679,1
4680,1
4681,1
4682,0
4683,1
4684,0
4685,0
4686,1
4687,0
4688,0
4689,0
4690,1
4691,0
4692,0
4693,1
4694,0
4695,0
4696,1
4697,0
4698,1
4699,0
4700,1
4701,0
4702,1
4703,0
4704,0
4705,0
4706,0
4707,0
4708,1
4709,0
4710,1
4711,1
4712,1
4713,1
4714,0
4715,1
4716,0
4717,0
4718,1
4719,1
4720,1
4721,0
4722,0
4723,0
4724,1
4725,0
4726,1
4727,1
4728,0
4729,0
4730,0
4731,0
4732,1
4733,0
4734,0
4735,1
4736,1
4737,1
4738,1
4739,1
4740,0
4741,1
4742,0
4743,1
4744,0
4745,1
4746,1
4747,1
4748,0
4749,0
4750,0
4751,0
4752,1
4753,1
4754,1
4755,1
4756,0
4757,1
4758,0
4759,1
4760,1
4761,0
4762,0
4763,0
4764,1
4765,1
4766,0
4767,0
4768,0
4769,1
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,1
4777,1
4778,1
4779,0
4780,0
4781,0
4782,1
4783,1
4784,0
4785,0
4786,1
4787,0
4788,1
4789,1
4790,0
4791,1
4792,0
4793,0
4794,1
4795,1
4796,1
4797,1
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,0
4806,0
4807,1
4808,1
4809,0
4810,1
4811,1
4812,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,0
4819,0
4820,0
4821,1
4822,0
4823,0
4824,1
4825,1
4826,1
4827,1
4828,1
4829,0
4830,1
4831,0
4832,1
4833,1
4834,1
4835,0
4836,1
4837,1
4838,1
4839,1
4840,0
4841,0
4842,0
4843,0
4844,1
4845,0
4846,1
4847,0
4848,1
4849,0
4850,0
4851,1
4852,0
4853,0
4854,0
4855,0
4856,0
4857,1
4858,1
4859,1
4860,1
4861,0
4862,1
4863,1
4864,0
4865,0
4866,0
4867,1
4868,1
4869,1
4870,0
4871,1
4872,1
4873,0
4874,0
4875,0
4876,0
4877,1
4878,0
4879,1
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,1
4891,0
4892,0
4893,0
4894,0
4895,1
4896,0
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,0
4904,1
4905,0
4906,1
4907,0
4908,1
4909,0
4910,1
4911,0
4912,1
4913,0
4914,1
4915,0
4916,1
4917,0
4918,1
4919,1
4920,1
4921,0
4922,1
4923,1
4924,1
4925,0
4926,1
4927,0
4928,1
4929,1
4930,0
4931,1
4932,1
4933,0
4934,1
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,0
4943,1
4944,1
4945,0
4946,1
4947,1
4948,1
4949,0
4950,0
4951,0
4952,0
4953,1
4954,1
4955,0
4956,0
4957,1
4958,0
4959,0
4960,1
4961,0
4962,0
4963,0
4964,0
4965,1
4966,0
4967,0
4968,1
4969,0
4970,1
4971,0
4972,1
4973,0
4974,1
4975,0
4976,1
4977,0
4978,1
4979,0
4980,1
4981,0
4982,0
4983,1
4984,0
4985,1
4986,1
4987,0
4988,1
4989,0
4990,0
4991,1
4992,1
4993,0
4994,1
4995,0
4996,1
4997,0
4998,1
4999,1
5000,1
5001,1
5002,0
5003,0
5004,0
5005,1
5006,0
5007,0
5008,1
5009,0
5010,0
5011,1
5012,0
5013,0
5014,1
5015,0
5016,1
5017,1
5018,1
5019,0
5020,0
5021,1
5022,0
5023,0
5024,1
5025,0
5026,0
5027,1
5028,0
5029,1
5030,0
5031,1
5032,0
5033,1
5034,0
5035,1
5036,1
5037,1
5038,0
5039,0
5040,0
5041,1
5042,0
5043,1
5044,1
5045,0
5046,0
5047,0
5048,1
5049,0
5050,1
5051,0
5052,0
5053,1
5054,1
5055,1
5056,0
5057,0
5058,0
5059,0
5060,0
5061,1
5062,0
5063,0
5064,1
5065,1
5066,1
5067,1
5068,0
5069,1
5070,0
5071,0
5072,1
5073,0
5074,1
5075,1
5076,1
5077,1
5078,0
5079,0
5080,0
5081,1
5082,1
5083,0
5084,1
5085,1
5086,1
5087,1
5088,1
5089,0
5090,0
5091,1
5092,0
5093,0
5094,0
5095,0
5096,1
5097,1
5098,0
5099,0
5100,1
5101,1
5102,0
5103,1
5104,1
5105,0
5106,1
5107,0
5108,1
5109,1
5110,0
5111,1
5112,0
5113,1
5114,0
5115,1
5116,1
5117,0
5118,1
5119,1
5120,0
5121,0
5122,0
5123,0
5124,1
5125,0
5126,1
5127,1
5128,1
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,1
5136,0
5137,0
5138,0
5139,1
5140,1
5141,0
5142,0
5143,0
5144,1
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,1
5159,1
5160,1
5161,1
5162,1
5163,0
5164,0
5165,1
5166,1
5167,0
5168,1
5169,0
5170,0
5171,0
5172,0
5173,1
5174,1
5175,0
5176,1
5177,0
5178,0
5179,1
5180,1
5181,0
5182,0
5183,1
5184,1
5185,1
5186,0
5187,0
5188,0
5189,0
5190,1
5191,0
5192,1
5193,0
5194,1
5195,0
5196,1
5197,1
5198,0
5199,1
5200,1
5201,0
5202,1
5203,0
5204,1
5205,0
5206,1
5207,0
5208,0
5209,1
5210,1
5211,0
5212,0
5213,0
5214,0
5215,0
5216,1
5217,1
5218,1
5219,1
5220,1
5221,1
5222,0
5223,0
5224,0
5225,0
5226,1
5227,0
5228,0
5229,0
5230,1
5231,1
5232,1
5233,1
5234,0
5235,0
5236,1
5237,1
5238,0
5239,1
5240,1
5241,1
5242,1
5243,1
5244,0
5245,0
5246,1
5247,1
5248,0
5249,0
5250,0
5251,1
5252,0
5253,0
5254,1
5255,0
5256,0
5257,0
5258,1
5259,1
5260,1
5261,0
5262,1
5263,1
5264,0
5265,1
5266,1
5267,1
5268,0
5269,0
5270,0
5271,0
5272,1
5273,1
5274,1
5275,1
5276,1
5277,1
5278,0
5279,1
5280,0
5281,0
5282,0
5283,1
5284,1
5285,0
5286,1
5287,1
5288,0
5289,1
5290,1
5291,1
5292,0
5293,1
5294,1
5295,0
5296,0
5297,1
5298,0
5299,0
5300,1
5301,1
5302,1
5303,1
5304,1
5305,0
5306,0
5307,1
5308,1
5309,0
5310,0
5311,1
5312,1
5313,0
5314,0
5315,1
5316,0
5317,1
5318,0
5319,1
5320,0
5321,0
5322,0
5323,1
5324,1
5325,0
5326,1
5327,0
5328,0
5329,1
5330,1
5331,0
5332,1
5333,1
5334,0
5335,1
5336,0
5337,0
5338,0
5339,0
5340,1
5341,0
5342,0
5343,1
5344,1
5345,0
5346,1
5347,1
5348,0
5349,1
5350,0
5351,0
5352,0
5353,0
5354,1
5355,0
5356,1
5357,0
5358,0
5359,1
5360,0
5361,0
5362,0
5363,1
5364,0
5365,1
5366,0
5367,1
5368,1
5369,1
5370,0
5371,1
5372,1
5373,1
5374,1
5375,1
5376,0
5377,0
5378,1
5379,0
5380,1
5381,1
5382,0
5383,0
5384,0
5385,0
5386,0
5387,0
5388,0
5389,1
5390,1
5391,1
5392,0
5393,1
5394,0
5395,1
5396,1
5397,1
5398,0
5399,0
5400,1
5401,0
5402,0
5403,1
5404,1
5405,1
5406,1
5407,0
5408,1
5409,1
5410,1
5411,1
5412,0
5413,1
5414,1
5415,1
5416,1
5417,1
5418,0
5419,0
5420,1
5421,1
5422,0
5423,0
5424,1
5425,0
5426,1
5427,1
5428,0
5429,0
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,0
5441,1
5442,1
5443,1
5444,0
5445,0
5446,1
5447,1
5448,0
5449,1
5450,1
5451,1
5452,1
5453,1
5454,0
5455,0
5456,0
5457,1
5458,0
5459,0
5460,1
5461,1
5462,0
5463,1
5464,0
5465,1
5466,1
5467,1
5468,1
5469,0
5470,0
5471,1
5472,1
5473,1
5474,0
5475,1
5476,0
5477,0
5478,1
5479,0
5480,1
5481,0
5482,0
5483,0
5484,0
5485,0
5486,1
5487,1
5488,0
5489,1
5490,0
5491,0
5492,1
5493,0
5494,0
5495,0
5496,1
5497,1
5498,0
5499,1
5500,1
5501,1
5502,1
5503,1
5504,1
5505,1
5506,1
5507,0
5508,1
5509,1
5510,1
5511,0
5512,0
5513,0
5514,1
5515,0
5516,1
5517,1
5518,0
5519,0
5520,1
5521,1
5522,1
5523,1
5524,0
5525,1
5526,0
5527,1
5528,0
5529,0
5530,0
5531,1
5532,1
5533,0
5534,1
5535,1
5536,0
5537,1
5538,1
5539,0
5540,1
5541,0
5542,1
5543,1
5544,1
5545,1
5546,0
5547,1
5548,1
5549,0
5550,0
5551,0
5552,0
5553,1
5554,0
5555,1
5556,0
5557,0
5558,1
5559,0
5560,1
5561,0
5562,0
5563,1
5564,1
5565,0
5566,1
5567,0
5568,1
5569,1
5570,0
5571,0
5572,0
5573,1
5574,0
5575,1
5576,0
5577,1
5578,0
5579,0
5580,0
5581,1
5582,0
5583,0
5584,0
5585,1
5586,1
5587,1
5588,0
5589,0
5590,0
5591,1
5592,1
5593,1
5594,0
5595,0
5596,1
5597,0
5598,0
5599,1
5600,0
5601,1
5602,1
5603,1
5604,1
5605,1
5606,0
5607,1
5608,1
5609,0
5610,0
5611,1
5612,0
5613,0
5614,0
5615,1
5616,0
5617,0
5618,1
5619,1
5620,1
5621,1
5622,0
5623,1
5624,1
5625,1
5626,0
5627,0
5628,1
5629,0
5630,0
5631,1
5632,0
5633,1
5634,0
5635,1
5636,0
5637,1
5638,0
5639,0
5640,0
5641,1
5642,0
5643,0
5644,1
5645,1
5646,0
5647,1
5648,1
5649,0
5650,1
5651,1
5652,1
5653,0
5654,0
5655,0
5656,0
5657,0
5658,1
5659,1
5660,1
5661,0
5662,0
5663,0
5664,1
5665,0
5666,1
5667,1
5668,1
5669,0
5670,1
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,1
5679,1
5680,0
5681,0
5682,1
5683,0
5684,1
5685,0
5686,0
5687,0
5688,1
5689,0
5690,1
5691,0
5692,0
5693,1
5694,0
5695,1
5696,1
5697,1
5698,0
5699,0
5700,1
5701,0
5702,0
5703,0
5704,0
5705,1
5706,1
5707,1
5708,1
5709,0
5710,0
5711,0
5712,0
5713,1
5714,0
5715,0
5716,1
5717,0
5718,1
5719,0
5720,0
5721,1
5722,0
5723,1
5724,0
5725,0
5726,1
5727,1
5728,0
5729,0
5730,0
5731,0
5732,0
5733,1
5734,1
5735,0
5736,1
5737,1
5738,0
5739,0
5740,0
5741,1
5742,1
5743,0
5744,1
5745,0
5746,0
5747,0
5748,1
5749,0
5750,0
5751,1
5752,1
5753,0
5754,0
5755,1
5756,1
5757,1
5758,0
5759,0
5760,1
5761,1
5762,1
5763,0
5764,0
5765,0
5766,1
5767,1
5768,0
5769,0
5770,0
5771,0
5772,0
5773,1
5774,0
5775,0
5776,0
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,0
5784,1
5785,0
5786,0
5787,0
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
5794,0
