"I say remember where and when you saw this show because I believe if Fox gives Talk Show a chance Spike will be right up there with Conan in a few years because like Conan he is incredibly funny and seems to be just grateful at having his own show which adds to the humor.<br /><br />The funniest bits Spike has had so far are The Idiot Paparatzi and Comedy For Stoners and if your not high and get CFS what does that say about you. <br /><br />In summary this show is funnier in 25 minutes than SNL in an hour so lets hope Talk Show gets the attention it deserves such as an extra half hour, more money and a band.",1,0
"I have so much hope for the sequel to Gen-X. Luckily, my hopes have came true. You got a whole bunch of action, comedy...silly comedy, and surprises. I think the newcomer Edison, is really a hit in the movie, but I really find Sam's 'Alien' stupidly annoying with English. Although the movie had some flaws with the robot graphics and the silly dialogue, the action always keeps it strong. The action set-up is much stronger than the 1st.<br /><br />This movie is getting more of an American feel since 60% of the movie is in English from the Cantonese. This movie will not disappoint you. I recommended this for young 'uns that care about pure action-packed fun.<br /><br />",1,0
"this is best showing of what i think jesus really was like. most movies show jesus as being effeminate, lobotomized, or tortured. this jesus laughed, played, and was serious when it was necessary. this is the kind of jesus people could be attracted to, not the usually hollywood version.<br /><br />the movie took some liberties, attempting to ""fill in the blanks."" but the fillers didn't seem impossible, or even improbable. one thing i might argue, was that it never really explained what the romans had against jesus (movie portrayed that the romans were the main driver of jesus' death, not that the jewish authorities were against the idea).<br /><br />it seemed that the movie was researched well. one example was the offhand comment to a teenage boy who was called ""mark."" it is believed that mark (or john mark) was the boy referred to at the garden of gethsemane whose cloak was pulled off and ran away naked (mark 14:51). i get the feeling that they tried to make the movie as accurate (even in spirit) was much as possible.",1,0
"I stumbled onto this movie when I was eBay'ing Caesars Palace stuff, as I'm enamoured with its rich Vegas history as the last of the original luxury resorts still standing in good condition (unless you count Bally's, the original MGM Grand). In that respect, this movie delivers full-force. You're given a grand tour of the Caesars property,which in spite of all the renovations and additions they've done over the 40 years it's been open, looks alarmingly similar. As a film overall, the plot is somewhat difficult to follow, thanks in large part to the horrendous editing. And when I say horrendous, I'm not using that word lightly. There's a lot of spliced-in, second-long snippets of Vegas traffic, casino crowds, and even a scene where the Robert Drivas character is having a conversation with his father about how much he's grown up, and without any explanation, he (Drivas) goes (in those infamous snippets) from being himself, to a baby, to a little boy, and then back to himself while talking back and forth with his father. (That doesn't give away any plot details; if anything, one can be prepared for it and maybe they won't be as flabbergasted as I was by the editing.) The film has aged well otherwise, and has a good message about the inherent differences between a father and his son that most guys could relate to in some form or fashion.",1,0
"Jacqueline Hyde is a good quality film and does manage to be likable because of what it is. Everyone out there will like it! Sandwiched between the amount of breast shots, the times Jacqueline rubs herself, the various times Jackie spends chatting to herself and the times spent heaving in the Magdelena Mountains, this could create one hell of a dishwasher if your career were to end.<br /><br />Unlike most horror movies that take place in space or in some restless tranquility with ripe green apples, this one takes awhile to guzzle. The performing is good. Other than great acting by Dan the pizza delivery guy (must see), there are no standouts, but no notably bad outcroppings from my recent dinner either (and I do mean recent). Excellent acting overall because there are no typically dreadful actors which you'd find in movies of the four ""Skin"" related data fields or in the biological skimmer's found in any IBM shop. In addition if you see a female in this movie, the likelihood is that she will be butt naked by the next scene! Now that I think about it, there is quite a bit of action in this movie. Between the first and the second electro yank obtained from a hot chick and the time you observe her ""buckets naked"", keeps em' speculating. I loved it!",1,0
"This was so much better than i expected, the film oozed proffesionalism compared to other B-moive of this sort of budget. The script was good if a little formulaic but the acting was surprisingly good from all including Lorenzo and you always expect good standards from Scheider and Busey. Aswell as the good plot and acting the action is good especially the car chases and the crashes are A-class. All in all this is a rise above other B-movie thrillers and doesn't have to rely on constant nudity or a flow of cheesy puns to make up for budget and script defficiencies, its certainly worth a rent.",1,0
"This movie is completely ridiculous. Not only is the plot atrocious, but the acting is horrendous. The special effects are asinine and the entire movie is set in a post-apocalyptic desert. Yet, it is by far the most amusing movie ever given permission to be produced. It is 101 minutes of laughs due to the fact that we all know there will be no fuel in the year 3000, or any El Camino's. There are also other aspects which I will not spoil, just because they are what makes the movies so wonderfully moronic. I highly recommend this movie, just because of its utter idiocy. I have no idea who would watch this expecting it to be a high quality feature, but if a good laugh is what you need, watch Exterminators of the Year 3000!",1,0
"It looks b grade and you will probably think there is no reason to rent this film! But do! I expected nothing from this movie, just something to pass the time, but I was hooked from the start! Two interesting premises - A bank robbery gone wrong, a million dollars missing and two girls on the road to start a new life - How will these two stories collide? Just when you think you know what direction the movie is headed, it does a 180 and you are left blown away by the great twists in the plot! It has a great but unexpected ending, and you are left wanting more - always a good sign - rent it or even buy it, you will not be disappointed!",1,0
"most of the bad reviews on this website blame ""Hood of the Living Dead"" for one (or more) of the following reasons: 1) it is a low-budget movie with virtually no acting; 2) it was so bad it made me laugh 3) it is something I could do myself. I won't even discuss the first point because it is a very subjective matter whether you like low-budget and independent stuff or not. I must say, however, that I still fail to understand people renting such a movie as ""Hood of the Living Dead"" and then looking surprised when they realize it is not as polished and cute as a romantic comedy with Lindsay Lohan or Matthew Mc Conaughey. As for the second point, I really don't see what's so wrong with laughing. I personally like to laugh, and love movies that make me to, be they comedies or horror flicks. When in ""Hammerhead"" I saw this girl stepping into a PUDDLE and the shark-man came out of it to eat her, I just cracked up. And I was grateful that the director made such a stupid scene and gave me ten seconds of pure fun. Honestly, laughing just makes me feel good, while it seems that many people writing reviews see it as a bad bad thing. If you only want to feel sad and scared while watching a movie, ""Hood of the Living Dead"" and low-budget flicks are definitely not for you. But please don't come and tell us that you find them laughable. We already know it. This is most probably why we decided to watch the movie in first place. However, it is the third point that leaves totally baffled. Just several years ago people were lining up out of theaters to see ""Blair Witch Project"", which is a way more rudimentary, boring, plot-less and bad-acted movie than ""Hood of the Living Dead"" (and takes itself way too seriously too). Moreover, half a million people go on YouTube every day to see the short films of ""Lonelygirl15"", which is certainly something everyone with a cute girlfriend, a room and a webcam could do! Not to talk about all of the even more amateurish videos you can find there. Why don't people blame those clips for bad acting and non-existing plot? I think it is one of the best things of our times that everyone, with affordable technology and a bunch of friends, can make their own movies and share them with people that have similar interests. And I feel a certain admiration for people who spend their weekends with their friends making a honestly bad (yet refreshing) piece of trash like this rather than shopping at the mall or playing video games alone. Leave aside your biases and your desire to sound like a smart film critic by attacking b-movies, and you'll see that ""Hood of the Living Dead"" can bring you almost as much fun as it did to its makers! If you have a taste for refreshing and enjoyable home-made horror movies, I recommend ""Zombiez"", ""The Ghosts of Edendale"", ""The Killer Eye"", ""Monster Man"", ""Don't Look in the Basement"", ""The Worst Horror Movie Ever Made"", ""Redneck Zombies"", ""Jesus Christ Vampyre-Slayer"" and ""Habit"".",1,0
"After the death of all senior officers, Commander Craig-Scott, of the Laundry and Morale Corps, finds himself promoted to command of an intergalactic spaceship owned by Starcups Corporation. Its chief mission is to search for inhabitable planets and, of course, long-term coffee markets.<br /><br />Craig-Scott and his second in command, Chief Blather, find themselves ill-prepared for command, except insofar as they are fully able to keep the crew's undies clean--which is not to diminish the importance of clean undies, especially when incompetent commanders cause those same undies to be, well, soiled on a regular basis.<br /><br />The episodes are presented as a series of short, 2-3 minutes reports by the Commander to Earth. The humor is a mix of wry deadpan and outrageous physical comedy. Think Yes Minister meets Red Dwarf, but on a shoe-string budget. All the usual plot devices of sci-fi are here--aliens, nuclear weapons, computer malfunctions--but each is improved by the fresh lemony scent of high-grade laundry detergent.<br /><br />Commander's Log is definitely low-budget, but the somewhat cheesy effects and props fit the absurd premise of the show. Remember those hilarious hockey helmets they wore on the old Battlestar Galactica? With the ""Jofa"" brand-name still visible? Okay, there's a lot of that in Commander's Log, but it's cute.<br /><br />Commander's Log ain't high-art, but that's not what it's trying to be. It's just a little bit of off-kilter fun. It does a good job of being that.",1,0
"Being raised at the time this movie was released has probably influenced my shallow mind, but still, this isn't a bad movie by any means. It's a movie about a hostage situation involving a prep school populated to some extent by endearing teenage boys who can't seem to get out of trouble. What's wrong with that? It doesn't have any big special effects, but so what? Who needs special effects? Cinema's decline began around the same time that special effects were popularized. A coincidence? I think not. It turned movies with potentially good plot and feelings and turned them into a big, substance-less light show for innocent kids and the self-medicated. Well, you know, not all movies need special effects. About three fourths of the movies on the IMDb top 250 are without special effects, but almost all of the Top Grossing movies of all time have some special effects. Think about it: Star Wars, E.T., Ghostbusters, etc. All good movies, but the rest of the top-grossing movies are usually cliched tripe with non-sensical plots and lots of eye candy. Well some movies don't need ny of that junk.<br /><br />Excuse me for going off on a tangent, which I normally do, but I'm just so fed up with that special effects junk. Back to the point: Toy Soldiers is simply a great movie. I admit, some of the content is a little corny and ripped off, but so what, every movie rips off another to some extent. Think of Resovoir Dogs. Countless ""appreciation"" sites dictate the fact that beloved Quentin Tarentino, who I admit I like, has copied many, many, many movies in the making of his first major film Reservoir Dogs. Many say that the entire plot is ripped off almost scene for scene from japanese and chinese gangster movies which Mr. Tarentino loved so much, and probably still does. Sorry once again for the tangent.<br /><br />Toy Soldiers is fun. It has the whole insubordination from teenagers to unwanted members of authority, i.e. hostage takers. It's fun to see kids take over when they're being held to something they don't want to do. Hell, teenage angst-inspired rebelion was the key topic to a great majority to 80's comedies. Plus there's the tension and thrill of having the characters use fire-arms and knock out the bad guys, etc. Plus there's some emotional points to the film. When one of the characters dies the others have to cope and adjust. It's not perfect acting but it beats most of the other tripe out there.<br /><br />In short, Toy Soldiers is exciting, interesting, and fun. How dare you jaded blowhards rate this movie poorly! Shame on you all!<br /><br />Personal rating: 8/10",1,0
"Two college buddies - one an uptight nerd, the other a rude slob - embark on a road trip through the country. On the way, they encounter a vicious vehicle that looks like an army tank combined with a monster truck, that tries to run their car over. They escape it, but only enrage the mysterious and dangerous driver more when one of them takes a leak in the top hatch while at a rest stop. Later on, they pick up a sexy hitchhiker who ends up getting involved in their life threatening situation. MONSTER MAN is an extremely entertaining horror-comedy that has some good suspenseful moments as well as some good gory ones. The two lead characters and their constant bickering is fun to watch all on its own and the end takes a TCM-like turn which was very well-done. Absolutely worth checking out.",1,0
"I just don't understand why this movie is getting beat-up in here. Jeez. It is mindless, it isn't polished and it is (as I am reading) wasted on some. The cast of this movie plays their characters to the 'T' (If you watched Permanent Midnight and became a Ben Stiller fan then yes you will be disappointed). These are misunderstood, well-intentioned misfits trying to save the city/world with nothing but grit and determination. The problem is they don't realize their limits until the big showdown and that's the point! This is 3 times the movie that The Spy Who Shagged Me was yet gets panned by the same demographic group, likely the same people who feel the first AP movie pales in comparison to the sequel. I just don't get it. The jokes work on more then one level; if you didn't get it I know what level you're at.",1,0
"I thought this movie would be dumb, but I really liked it. People I know hate it because Spirit was the only horse that talked. Well, so what? The songs were good, and the horses didn't need to talk to seem human. I wouldn't care to own the movie, and I would love to see it again. 8/10",1,0
"This is a slightly uneven entry with one standout sequence involving an over-the-hill gang reminiscing in the diner that once - thirty years previously - was their hideout; one ho-hum duologue between two ageing rock musos; a noirish kidnap turned on its head and an opening sequence (plus epilogue) involving heist artist wannabe Edward Baer and current 'hot' property Anna Magloulis which has its moments. No movie in which Jean Rochefort appears can be dismissed lightly and here he shines as one of the over-the-hill quintet, indeed the film is worth seeing for Rochefort alone but each of the sequences has something to offer and it's definitely worth a look.",1,0
"I came home late one night and turned on the TV, to see Siskel and Ebert summarizing their picks of the week. I didn't hear anything about ""Red Rock West"", except two thumbs up and see it before it went away. It wouldn't stay in theaters very long because of the distributor's money problems and lack of promotion, but they said it deserved better.<br /><br />The next afternoon, I followed their advice. They were right, it was some of the most fun I have ever had at the movies. As some readers point out, there are a few plot holes and the last 10 minutes don't ever seem to end. But it's well worth it, for the fine craftwork that went into the first hour. It's the best role that I have ever seen for Nicholas Cage, but almost everybody seems perfectly cast. Dennis Hopper goes almost over the top, which gets silly but reinforces how well everything else works. The sets and the music contribute a great deal to almost every scene.<br /><br />When I rented it later for my family, it didn't work as well. The long scenes that built the tension in the theater were difficult to appreciate, with the distractions at home. It deserves your full attention; turn off the phone, make sure you won't be disturbed, watch and listen to every scene, especially in the beginning.",1,0
"I must say, this movie has given me a dual personality. I've been told again and again to SHUT UP and start speaking like a normal person. But, it's very hard... no not the wang. Did you find that disgusting and disrespectful? Well, get in the mood for a lot more. This movie is just filthy! It's not a film to show your grand-parents, but you should show it to a teenager or some immature guy at your workplace. Anyway, back to the voice mannerisms. Fortunately this site has some Ladies Man (did anyone at the studio notice that there's supposed to be a apostrophe(?) between the e and s?) so you can always have a fine little something to say to your boss or the cops. I have a sheet in my wallet.",1,0  s
"The premise for this movie is simple and so is the script: an elderly Muslim gets his teenage son to drive him in his similarly elderly station wagon from France to the haj in Mecca, Saudi Arabia, so that he can fulfill his holy Muslim obligation before he dies. The father is clearly devoutly religious, but the son is unimpressed; he accepts out of obligation to his father rather than to religion, he'd rather be with his (non-Muslim) girlfriend. The father is stubborn in a lot of things which the son doesn't understand and the petulance between them is the device that maintains the drama, although it is often rather irksome. However, like any good road movie there are oddball characters encountered along the way; for example a woman on a backroad in Croatia who upon being asked for directions to Belgrade simply gets in the backseat and points with her hand uttering one word which they assume to be a place but can't find it on the map. In Bulgaria another man they ask directions of confirms he can speak French but then provides an extensive commentary in Bulgarian. There is also occasional humor - in one country the son tires of eating egg sandwiches and wants meat - they are given a goat, but unfortunately (perhaps fortunately for the viewer) it runs away before the father can perform the Muslim slaughterman ritual. They eventually make it to Mecca - the Muslim equivalent of the Vatican but on a much grander scale. For westerners it is all bizarre but fascinating. The movie isn't sophisticated but is charming in its own way, a kind of National Geographic with soul.",1,0
"The first and only time I saw the woman in black was I think the only time to my knowledge it appeared on TV back in 1989. It was Christmas eve and my father and i were watching it in the living room shortly before we all went to a midnight service in the village church. I was quite young at the time but i'm not sure who was more terrified walking through the church yard to the entrance of the church that night me or my father!.<br /><br />There are many factors about this film that make it so creepy but i think 0ne of them is the fact that there's not much in the way of a sound track that plays in the background of nearly every Hollywood movie, so every creak, thump and bang is more amplified in your head as there's no distraction. Another factor that makes it different from other ghost stories there's no jump factor involved like things bouncing out the closet so it makes it not necessarily what you see but what you hear and what you think is going on. This is a clever medium as nothing scares you more than your own mind running riot thinking whats around the corner or behind the door!<br /><br />A superb ghost story, I've never seen anything that can match it and with all the dross thats repeated over and over on TV i cant believe the BBC has deleted it after (to my knowledge) only one showing!",1,0
"This film is not at all as bad as some people on here are saying. I think it has got a decent horror plot and the acting seem normal to me. People are way over-exagerating what was wrong with this. It is simply classic horror, the type without a plot that we have to think about forever and forever. We can just sit back, relax, and be scared.",1,0
"I know that Guts of a Beauty and Guts of a Virgin are crap films and are hated by many but I'm gonna put myself under the bus here and say I like 'em, especially Guts of a Beauty (aka Entrails of a Beautiful Woman). Watched it the other night with some folks at the pad and I was surprised how well it actually went over.<br /><br />Entrails is the type of madcap cheapo horror softcore sleaze epic that you really just don't find too much of outside of Asia (specifically Japan in this case). It's basically a rape/revenge flick with a reincarnated monster instead of some silly shotgun murders or a motorboat-propelled noose or even a ticked off Daddy with a chainsaw...That stuff's just silly. Wouldn't you rather see a hermaphroditic monster with a hilarious little snake monster for a winky?<br /><br />PERVERSION FACTOR: This movie is high in graphic, sometimes wacky rape sequences, fake pop shots, and satisfying masturbation and monster sex sequences that you oughta like if you like Corman nuggets like Humanoids From The Deep. I dunno, maybe that's a stretch but I personally didn't think Entrails of a Beautiful Woman let me down as an avid fan of Asian sleaze and bizarro B-pics.<br /><br />Yeah, I know sometimes some of my recommendations are not always everyone's cuppa tea (even for those of you who like the same kind of garbage as I do) but I stand behind this one. 8/10.",1,0
"Sure this was a remake of a 70's film, but it had the suspense and action of a current film, say Breakdown. He's running, desperate to be with his hospitalized wife, the police are the least concern. The chases were very good, the part with him being<br /><br />cornered at a rest stop was well done, the end of the movie was a great cliffhanger. This is better than Bullitt, a boring movie with what, a muscle car chase that was filmed badly? Vigo's character knew what he had to do to escape Johnny Law, few movies had the effects-night vision, CB radio-okay I forgot the name of the movie, guy has 76'Caddy souped up, toys with guy he upset. The ending is great, you can't tell if he fakes his suicide or not, a very good did-he-make-it-or-not.",1,0
"This DVD usually sells for around $20. I wouldn't pay this much for the DVD if I had known what I was getting, but regardless this is a pretty good disc. It displays the Knot in all their glory, with footage from their concerts... playing Surfacing, Wait and Bleed and Scissors among other tracks, including the ""Spit it Out"" music video, which was apparently banned from MTV.<br /><br />Slipknot, for those who don't know, is essentially a symphony of the damned: nine masked men who display total chaos on stage, with machine gun drums, squealing guitar and vocals that will tear your face off and leave you wanting more. For those who've never seen Slipknot before, I cannot recommend enough you get this DVD... probably off eBay or Amazon so you can get a better deal.<br /><br />A short, though well made show of the Knot.<br /><br />Seven out of ten.",1,0
"Dude, I thought this movie rocked. Perfect for just sitting around alone and watching at like 3AM with just you and a bottle. The whole time you are watching it you are thinking WTF? What's gonna happen next.... dude just get with the chick already. Alright..... they are pickin mushrooms... this is odd... but kinda creepy cool. Damn this whole movie has an erotic dirty naughty cold evil undertone to it... it's subtle dance just keeps you drawn to it... you're just waiting for someone to get whacked. But damn... WTF!? You get that and then some. For the morally enraged stomach it is great running to the toilet to barf material. Any movie that can get that kinda reaction out of you deserves an award.",1,0
"After watching Desperate Living, I was hooked on John Waters films. I heard about Pink Flamingos and had to watch it and boy was it worth it! Believe what you hear, it is trash! It is packed with everything filthy which is actually the main plot of this film. It contains the following: Incest, cannibalism, rape, chicken shagging,nudity (like you never seen before- beware of baby's birthday party entertainers),poo eating,arson, trailer trash, perversion, transexuality, egg fettish, cross dressing...... you get the picture. Above all, this is a definite must! Just beware of the birthday party entertainer and Divine wondering around the park!",1,0
"After, I watched the films... I thought, ""Why the heck was this film such a high success in the Korean Box Office?"" Even thought the movie had a clever/unusal scenario, the acting wasn't that good and the characters weren't very interesting. For a Korean movie... I liked the fighting scenes. If you want to watch a film without thinking, this is the film for you. But I got to admit... the film was kind of childish... 6/10",1,0
